conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment
1.83E+18,Wed Aug 28 11:38:50 +0000 2024,0,@febridiansyah @pramonoanung @ranokarno_ Ya mas ada apa ?,1.83E+18,,febridiansyah,in,Indonesia,0,0,0,https://x.com/PakarINTELek/status/1828759142561202470,194582998,PakarINTELek,
1.83E+18,Wed Aug 28 11:38:22 +0000 2024,1,Pramono Anung-Rano Karno akan menjalani pemeriksaan kesehatan pada 30 Agustus (Jumat) sedangkan Ridwan Kamil-Suswono pada 31 Agustus (Sabtu). https://t.co/zIib5xrQ5Q,1.83E+18,,,in,NKRI,0,0,1,https://x.com/antaranews/status/1828759022889320558,18071520,antaranews,
1.83E+18,Wed Aug 28 11:38:04 +0000 2024,695,Pramono Anung dan Rano Karno hadir di Mata Najwa untuk menjawab banyak pertanyaan soal majunya mereka di Pilkada DKI Jakarta. EKSKLUSIF Pramono-Rano: Cerita Anies Titah Mega dan Tawa Jokowi SEGERA di Mata Najwa. | Mata Najwa https://t.co/opvXRlllJx,1.83E+18,https://pbs.twimg.com/amplify_video_thumb/1828758844551692288/img/qmo0k7EANrjAjngr.jpg,,in,"Jakarta, Indonesia",18,63,135,https://x.com/MataNajwa/status/1828758949342105973,72274016,MataNajwa,
1.83E+18,Wed Aug 28 11:34:43 +0000 2024,5,Rano Karno ini penyeimbang yang bagus ya dari Pramono Anung.,1.83E+18,,,in,Asmaraloka,0,0,0,https://x.com/FunJunkies/status/1828758106790388186,237530329,FunJunkies,
1.83E+18,Wed Aug 28 11:33:03 +0000 2024,0,Tok! Berkas Pramono Anung-Rano Karno dan Ridwan Kamil-Suswono Lengkap Ini Kata KPU https://t.co/kW62Ooczwt,1.83E+18,,,in,,0,0,0,https://x.com/Forumterkiniid/status/1828757684931403894,1.68E+18,Forumterkiniid,
1.83E+18,Wed Aug 28 11:28:16 +0000 2024,0,Anies Didepak PDIP Usung Pramono-Rano Karno di Pilkada Jakarta 2024 https://t.co/JHuIVSJj8N,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/jscgroupmedia/status/1828756481975734626,8.25E+17,jscgroupmedia,
1.83E+18,Wed Aug 28 11:26:50 +0000 2024,5,Pilih Naik Opelet Si Doel Apa Isi Garasi Pramono Anung-Rano Karno? https://t.co/g39CECRkaT,1.83E+18,,,in,,0,0,0,https://x.com/CNNIndonesia/status/1828756122553176217,17128975,CNNIndonesia,
1.83E+18,Wed Aug 28 11:25:14 +0000 2024,0,Mimik wajah Rano Karno seakan Berkata... Kok kek ngene eram lah naseb ku mbah.. ,1.83E+18,,,in,,0,0,0,https://x.com/bg_djambak/status/1828755718016798749,1.74E+18,bg_djambak,
1.83E+18,Wed Aug 28 11:24:12 +0000 2024,4,Rano Karno Ungkap Pembicaraan Saat Bertemu Anies Pernah Bahas Duet di Pilkada Jakarta https://t.co/tQKMdWnqM2,1.83E+18,,,in,Indonesia,0,1,2,https://x.com/KompasTV/status/1828755458154500577,71436318,KompasTV,
1.83E+18,Wed Aug 28 11:24:00 +0000 2024,0,@elisa_jkt Potret Rano Karno dan Pramono Anung Saat Daftar KPU Pilih Oplet jadi Kendaraan https://t.co/BXh6iUGrVP,1.83E+18,,elisa_jkt,in,,0,0,0,https://x.com/mmmmmmotz/status/1828755409693544450,1.56E+18,mmmmmmotz,
1.83E+18,Wed Aug 28 11:22:42 +0000 2024,1,MALAM INI ! [LIVE] Pilkada Jakarta Mulai Bye Bye Anies - The Prime Show 28/08 https://t.co/oZ5wFpT44W #Pilkada2024 #AniesBaswedan #RanoKarno #PramonoAnung #Live #LiveStreaming #iNews https://t.co/mU2jhIAT56,1.83E+18,https://pbs.twimg.com/media/GWEK92DaoAE2mPY.jpg,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1828755078687420575,132078023,officialinews_,
1.83E+18,Wed Aug 28 11:21:46 +0000 2024,1,@detikcom Seperti bersiap untuk kalah lawan RK @PDI_Perjuangan. Pramono elektabilitasnya rendah malah lebih baik Rano Karno yg jadi Cagubnya.,1.83E+18,,detikcom,in,,0,0,1,https://x.com/wongpinter2019/status/1828754845467394517,1.08E+18,wongpinter2019,
1.83E+18,Wed Aug 28 11:20:17 +0000 2024,0,@nongandah @pramonoanung @ranokarno_ Aneh si Pramono kaki tangan jokowi Mega sebel sm jokowi Trusss tau kan arahnya kemana,1.83E+18,,nongandah,in,,0,0,0,https://x.com/EkaWinahyu/status/1828754473331958023,1.48E+18,EkaWinahyu,
1.83E+18,Wed Aug 28 11:20:00 +0000 2024,0,Rano Karno Pakai Oplet ke KPU Singgung Sosok Babeh Sabeni: Dia Kata... @ranokarno_ #PilkadaJakarta https://t.co/gfnenkyMg0,1.83E+18,,,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1828754400799838249,174631261,Kilat_com,
1.83E+18,Wed Aug 28 11:18:57 +0000 2024,0,Sempat Diduetkan Dengan Ahok dan Anies Pramono Anung dan Rano Karno Resmi Maju Pilgub Jakarta 2024 https://t.co/JYhmFS1aBA,1.83E+18,,,in,,0,0,0,https://x.com/hariini2024/status/1828754137460486441,1.68E+18,hariini2024,
1.83E+18,Wed Aug 28 11:18:57 +0000 2024,0,@ultranyil @humaniesproject Rano Karno sama Pramono agung katanya,1.83E+18,,ultranyil,in,,0,1,0,https://x.com/Aqmarichy/status/1828754135614959868,77338377,Aqmarichy,
1.83E+18,Wed Aug 28 11:18:30 +0000 2024,1,https://t.co/BcP4GJfvMi Anies disinyalir menjadi salah satu kandidat gubernur Jakarta yang diusung oleh PDI-P. Namun pada Senin (26/8/2024) PDIP justru meminang pasangan Pramono Anung dan Rano Karno. Dengan keputusan PDIP itu maka peluang Anies Baswedan untuk maju sebagai,1.83E+18,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/beritaKBR/status/1828754025720000921,124390203,beritaKBR,
1.83E+18,Wed Aug 28 11:17:25 +0000 2024,0,Pramono &amp; Rano Karno Daftar ke KPUD Jakarta - FAKTA TERKINI - https://t.co/3hL7jM0x0c,1.83E+18,,,in,,0,0,0,https://x.com/wifeqi/status/1828753750917599512,1290878834,wifeqi,
1.83E+18,Wed Aug 28 11:17:16 +0000 2024,3,@nongandah @pramonoanung @ranokarno_ kami malah berdyukur pak anies ga mau jd petugas partai yakin bakal nyungsep pdip,1.83E+18,,nongandah,in,,0,0,0,https://x.com/SusiAsiatin/status/1828753711415631912,1.74E+18,SusiAsiatin,
1.83E+18,Wed Aug 28 11:17:06 +0000 2024,1,Ditemani Ahok Pramono-Rano Daftar Pilkada Jakarta Naik Oplet: Pramono Anung dan Rano Karno tiba di Kantor Komisi Pemilihan Umum (KPU) Jakarta pada Rabu (28/8/2024) siang. Keduanya tiba di Gedung KPU Provinsi Jakarta dengan menggunakan oplet. https://t.co/svCS36wY5B,1.83E+18,,,in,"Pulo Gadung, Indonesia",0,1,0,https://x.com/tvOneNews/status/1828753669422256444,55507370,tvOneNews,
1.83E+18,Wed Aug 28 11:17:01 +0000 2024,6,Sekretaris Jenderal (Sekjen) PDIP Hasto Kristiyanto membeberkan alasan pihaknya mengusung pasangan Pramono Anung-Rano Karno di Pilkada 2024 Jakarta. Hasto mengungkapkan Anung Pramono merupakan sosok yang berpengalaman salah satunya pernah menjadi pimpinan di Dewan Perwakilan https://t.co/pzS1irfkLK,1.83E+18,https://pbs.twimg.com/media/GWEJv6oXgAALjie.jpg,,in,"Pulo Gadung, Indonesia",0,18,1,https://x.com/tvOneNews/status/1828753650703045096,55507370,tvOneNews,
1.83E+18,Wed Aug 28 11:16:06 +0000 2024,0,Pramono Anung dan Rano Karno resmi mendaftar sebagai calon gubernur dan calon wakil gubernur DKI Jakarta Tahun 2024 pada Rabu (28/8) Pasangan yang diusung PDIP ini tiba di kantor KPUD DKI Jakarta pukul 11.03 WIB menumpang kendaraan oplet #GarudaTV #Laporan8 #viral https://t.co/7rZB1DQXhl,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828750860232650752/pu/img/bNvohuCXPHjvuQ4l.jpg,,in,Indonesia,0,0,0,https://x.com/garudatvnews/status/1828753420284789028,502140136,garudatvnews,
1.83E+18,Wed Aug 28 11:15:00 +0000 2024,0,Setelah Ahok Kini Pramono Anung dan Rano Karno https://t.co/ymOZcnTuEg,1.83E+18,,,in,Jakarta Capital Region,0,0,0,https://x.com/seide_id/status/1828753142160269348,1.39E+18,seide_id,
1.83E+18,Wed Aug 28 11:12:08 +0000 2024,0,Pangi Syarwi: Keputusan Berani PDI Perjuangan Usung Pramono-Rano Karno -... https://t.co/2rkzM9m9vo lewat @YouTube,1.83E+18,,,in,,0,0,0,https://x.com/Sugiyan17866402/status/1828752422929662035,1.35E+18,Sugiyan17866402,
1.83E+18,Wed Aug 28 11:12:04 +0000 2024,0,Rekam Jejak Rano Karno Si Doel jadi Cawagub Jakarta Dampingi Pramono Anung https://t.co/v5vbGNI4U0,1.83E+18,,,in,Jakarta,0,0,0,https://x.com/KATADATAcoid/status/1828752405883740664,552523769,KATADATAcoid,
1.83E+18,Wed Aug 28 11:11:05 +0000 2024,0,@PDI_Perjuangan Pramono-Rano Karno kalau disingkat jadi pasangan NONONO,1.83E+18,,PDI_Perjuangan,in,,0,0,0,https://x.com/paradox6666666/status/1828752155815375167,1.51E+18,paradox6666666,
1.83E+18,Wed Aug 28 11:10:59 +0000 2024,0,Merangkak dari bawah pernah jualan minyak tanah keliling dihina temen²nya Rano karno ,1.83E+18,,,in,indonesia,0,0,0,https://x.com/ndraperkasa/status/1828752131400290387,323793047,ndraperkasa,
1.83E+18,Wed Aug 28 11:07:18 +0000 2024,1,@romoatheist @PDI_Perjuangan @deddysitorus @puanmaharani_ri @ariabima99 Untung saja yang diusung Pramono Anung dengan Rano Karno dia tidak lebih gila tapi hanya gila ,1.83E+18,,romoatheist,in,Indonesia,0,0,0,https://x.com/gea_asa/status/1828751206828871807,147198181,gea_asa,
1.83E+18,Wed Aug 28 11:01:21 +0000 2024,0,mesin kerja pks ini oke loh. walau w berharap rano karno yang menang trus dia jadi tokoh politik baru di pilpres nanti dan mudahmudahan membawa image betawi. ga mau berharap sama warga dki yg selama pilkada selalu tolol dalam memilih ya moga aja ada keajaiban rano yg menang ,1.83E+18,,,in,,0,1,0,https://x.com/bakstroyer/status/1828749707763654935,1.36E+18,bakstroyer,
1.83E+18,Wed Aug 28 11:00:52 +0000 2024,317,PDIP ingin gubernur DKI Jakarta 2017-2022 Anies Rasyid Baswedan membantu pemenangan pasangan Pramono Anung-Rano Karno pada Pilgub Jakarta 2024. https://t.co/SSEs5Bj3GY,1.83E+18,,,in,"Jakarta, Indonesia",73,555,61,https://x.com/republikaonline/status/1828749585893990646,22126902,republikaonline,
1.83E+18,Wed Aug 28 11:00:08 +0000 2024,0,Tinggalkan Anies PDIP Resmi Usung Pramono-Rano Karno di Pilgub Jakarta https://t.co/8Dprg3reL0,1.83E+18,,,in,,0,0,0,https://x.com/PontiDaily/status/1828749402657165757,1.71E+18,PontiDaily,
1.83E+18,Wed Aug 28 10:59:36 +0000 2024,0,Momen Pramono Anung dan Rano Karno Daftar ke KPU Pakai Opelet Si Doel https://t.co/07L0V9eQjW #beritasatu #news #berita,1.83E+18,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1828749266715836621,154102750,Beritasatu,
1.83E+18,Wed Aug 28 10:59:11 +0000 2024,0,Jawaban ini disampaikan Rano Karno di Gedung KPUD Jakarta seusai mendaftar sebagai Cawagub yang berduet dengan Cagub Jakarta Pramono Anung. Dengan pendaftaran duet Pramono-Rano ke KPUD ini maka wacana duet Anies Baswedan-Rano Karno resmi gagal. #pilkada2024 #pilgubjakarta2024 https://t.co/kFkyNKOs7U,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828748934082437121/pu/img/gmG4MPLnNEvId6Hs.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/_rakyatmerdeka/status/1828749161912750178,1.47E+18,_rakyatmerdeka,
1.83E+18,Wed Aug 28 10:58:24 +0000 2024,0,Perjalanan ke Palembang Anies Pramono Rano Karno PDIP Bu Mega Ahok #kawalputuspanMK #DaruratDemokrasi https://t.co/W9PC3ICB1M,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828748876104519680/pu/img/toHCdTj_Sh6qlSdC.jpg,,in,Jakarta,0,0,0,https://x.com/arifhidayatku/status/1828748966252720355,1.64E+18,arifhidayatku,
1.83E+18,Wed Aug 28 10:57:09 +0000 2024,4,@nongandah Potret Rano Karno dan Pramono Anung Saat Daftar KPU Pilih Oplet jadi Kendaraan https://t.co/Wvfpjx2GYH,1.83E+18,,nongandah,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1828748652468392190,174631261,Kilat_com,
1.83E+18,Wed Aug 28 10:53:16 +0000 2024,2,Pramono Anung menyatakan dirinya optimis bisa menang dan mengalahkan calon yang diusung oleh banyak partai dalam kontestasi Pemilihan Gubernur Jakarta. Ia menegaskan untuk bisa menang haruslah bekerja sama dengan rakyat. #pramonoanung #ranokarno #pilkadajakarta #pilgubjakarta https://t.co/8CQDY6KfzW,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828747539782287361/pu/img/6AICPyBvV2lGzaZq.jpg,,in,,1,1,2,https://x.com/Metro_TV/status/1828747673224265794,57261519,Metro_TV,
1.83E+18,Wed Aug 28 10:51:34 +0000 2024,0,Penuh semangat dan rasa bangga para pengurus DPP Banteng Muda Indonesia dan DPD Banteng Muda Indonesia Jakarta ikut mendampingi mengantarkan pasangan calon gubernur dan wakil Gubernur Jakarta Pramono Anung Wibowo dan Rano Karno mendaftar di kantor KPU Jakarta Jalan Salemba https://t.co/m2I096p4sO,1.83E+18,https://pbs.twimg.com/media/GWED43IaQAAbK2d.jpg,,in,Indonesia,0,0,0,https://x.com/DPPBMI/status/1828747245661090106,2883691224,DPPBMI,
1.83E+18,Wed Aug 28 10:51:13 +0000 2024,0,[FULL] Keterangan Pramono Anung-Rano Karno usai Daftar Pilkada Jakarta 2... https://t.co/cGLye4Zcrq lewat @YouTube,1.83E+18,,,in,"Karang Tengah, Indonesia ",0,0,0,https://x.com/ArlArlaro1968/status/1828747155814912137,1.46E+18,ArlArlaro1968,
1.83E+18,Wed Aug 28 10:50:51 +0000 2024,1,Suasana di dalam kantor KPU Jakarta saat pasangan Calon Gubernur dan Wakil Gubernur Jakarta Pramono Anung Wibowo dan Rano Karno mendaftarkan diri sebagai kontestan pemilihan Gubernur dan Wakil Gubermur Jakarta Rabu (28/8/2024). Pramono Anung dan Rano Karno didampingi jajaran https://t.co/YrSIt2TVDE,1.83E+18,https://pbs.twimg.com/media/GWEDtF9WoAA5CP8.jpg,,in,Indonesia,0,0,0,https://x.com/DPPBMI/status/1828747063447933106,2883691224,DPPBMI,
1.83E+18,Wed Aug 28 10:49:47 +0000 2024,0,@nongandah @pramonoanung @ranokarno_ COba klw Anies Rano Lbh Dahsyat..klw anies nggk ada malas ah milihnya,1.83E+18,,nongandah,in,,0,0,0,https://x.com/susanto_fa51167/status/1828746795901681680,1.72E+18,susanto_fa51167,
1.83E+18,Wed Aug 28 10:49:34 +0000 2024,0,Kenapa ngga Rano Karno - Ahok sih?,1.83E+18,,,in,in your mind,0,0,0,https://x.com/LalaCamelia/status/1828746743791690227,48030252,LalaCamelia,
1.83E+18,Wed Aug 28 10:49:02 +0000 2024,0,Berikut karier Politik Rano Karno yang diusung PDIP jadi pendamping Pramono Anung di Pilkada DKI Jakarta 2024 dikutip dari berbagai sumber. https://t.co/bfRsyVfZG7 #jawapos #madiun #beritaviral #jawatimur,1.83E+18,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1828746607266832724,1404018642,radarmadiunweb,
1.83E+18,Wed Aug 28 10:47:25 +0000 2024,0,Pramono Anung baru mendaftar diri sebagai Calon Gubernur (Cagub) bersama Wakil Calon Gubernur (Cawagub) Rano Karno di Pilgub tahun 2024. #pilgubjakarta2024 https://t.co/g2EUhCLBCC,1.83E+18,,,in,,0,0,0,https://x.com/heralddotID/status/1828746199689793979,1.70E+18,heralddotID,
1.83E+18,Wed Aug 28 10:46:49 +0000 2024,1,@cocolatetwo Haji Bang Rano Karno,1.83E+18,,cocolatetwo,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,0,0,https://x.com/Alie_Fahnoor/status/1828746048590000614,1.12E+18,Alie_Fahnoor,
1.83E+18,Wed Aug 28 10:46:37 +0000 2024,0,Pramono Anung-Rano Karno Daftar Pilgub Jakarta 2024 Pakai Adat Betawi https://t.co/iWRHMSEg0a Tangsel https://t.co/WxbfhaE55h,1.83E+18,https://pbs.twimg.com/media/GWECzCZbcAA1EUZ.jpg,,in,Tangerang selatan,0,0,0,https://x.com/tangselifecom/status/1828746001609527528,846857052,tangselifecom,
1.83E+18,Wed Aug 28 10:46:37 +0000 2024,1,@KinjengKolenka Karna rano karno mandra selalu dibandingin. Emang ga sakit apa dibandingin mulu : )),1.83E+18,,KinjengKolenka,in,"Tangerang, Banten",0,0,0,https://x.com/ajeng_ol/status/1828746000615522535,407562673,ajeng_ol,
1.83E+18,Wed Aug 28 10:46:35 +0000 2024,1,3 Fakta Terkait Pramono Anung-Rano Karno Daftar ke KPU Maju di di Pilgub Jakarta 2024 https://t.co/XqwZmBYvTc #News,1.83E+18,,,in,Jakarta,0,1,0,https://x.com/liputan6dotcom/status/1828745993258729676,47596019,liputan6dotcom,
1.83E+18,Wed Aug 28 10:45:53 +0000 2024,0,@febridiansyah @pramonoanung @ranokarno_ Apes warganya bahagia pejabatnya,1.83E+18,,febridiansyah,in,,0,0,0,https://x.com/asjtn2/status/1828745814107435090,1.64E+18,asjtn2,
1.83E+18,Wed Aug 28 10:45:31 +0000 2024,0,@echoPiR @NOTASLIMBOY Iya. Harusnya Rano Karno aja yg jadi cagubnya. Pramono wakilnya. Kan seru tuh. RK vs RK Mang RK vs Cing RK ,1.83E+18,,echoPiR,in,"Kota Tangerang, Indonesia",0,0,0,https://x.com/KuroKaitou/status/1828745722285654266,458498079,KuroKaitou,
1.83E+18,Wed Aug 28 10:44:57 +0000 2024,0,Sejak umur brp kalian baru tahu ternyta stadion Gelora Bung Karno itu Karno nya adlh Rano Karno,1.83E+18,,,in,Surabaya ,0,0,0,https://x.com/LenteraMhc/status/1828745580555956258,231298276,LenteraMhc,
1.83E+18,Wed Aug 28 10:43:07 +0000 2024,0,Potret Rano Karno dan Pramono Anung Saat Daftar KPU Pilih Oplet jadi Kendaraan #PramonoAnung #RanoKarno https://t.co/Wvfpjx2GYH,1.83E+18,,,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1828745120524664994,174631261,Kilat_com,
1.83E+18,Wed Aug 28 10:41:05 +0000 2024,55,Buat warga Jakarta: Bang Rano Karno jg punya masa lalu yg tidak pantas untuk dibanggakan. Dulu dia pernah terlibat perselingkuhan. Bahkan kisah ini dulu pernah disiarkan di stasiun televisi swasta https://t.co/NjzkTI4qgz,1.83E+18,https://pbs.twimg.com/media/GWEBhptagAApRki.jpg,,in,Indonesia,4,32,6,https://x.com/Pray__93/status/1828744608790315110,1.65E+18,Pray__93,
1.83E+18,Wed Aug 28 10:40:52 +0000 2024,1,@nongandah @pramonoanung @ranokarno_ Ternyata Mega nya takut juga,1.83E+18,,nongandah,in,,0,0,0,https://x.com/wakalul/status/1828744554646020414,1181657940,wakalul,
1.83E+18,Wed Aug 28 10:39:33 +0000 2024,0,Kasihan Anies Ditinggalkan Semua Parpol Usai PDIP Usung Pramono-Rano Karno di Pilkada Jakarta https://t.co/wwe6DtDMBZ,1.83E+18,,,in,"Jakarta, Indonesia",0,1,0,https://x.com/abadikinicom/status/1828744221270188152,1554019722,abadikinicom,
1.83E+18,Wed Aug 28 10:39:12 +0000 2024,1,@dewiirawan13 @ranokarno_ @PDI_Perjuangan Si doel pemimpin Jakarta !!! Pas benerrr ,1.83E+18,,dewiirawan13,in,PAKIS weTAN,0,0,0,https://x.com/JoshGrobax/status/1828744131516199056,1.36E+18,JoshGrobax,
1.83E+18,Wed Aug 28 10:38:43 +0000 2024,0,@nongandah @pramonoanung @ranokarno_ Kita jg lega abah ga jd petugas partai.apalg blm apa2 sdh diplonco ky mbak airin.....wadohhhhh,1.83E+18,,nongandah,in,,0,0,0,https://x.com/ChNanasan/status/1828744013769511278,1.59E+18,ChNanasan,
1.83E+18,Wed Aug 28 10:36:49 +0000 2024,0,Pramono Anung-Rano Karno resmi mendaftarkan diri sebagai calon gubernur dan calon wakil gubernur Jakarta. Pramono menyinggung dirinya yang paling terlambat diputuskan oleh PDIP tapi justru yang paling cepat mendaftarkan diri. Syukur alhamdulilah pada hari ini pasangan calon https://t.co/A6Uq2YrnOq,1.83E+18,https://pbs.twimg.com/ext_tw_video_thumb/1828743072563580929/pu/img/NqWyYt5SvX17uNGS.jpg,,in,"Pulo Gadung, Indonesia",0,2,1,https://x.com/tvOneNews/status/1828743534226403670,55507370,tvOneNews,
1.83E+18,Wed Aug 28 10:35:49 +0000 2024,1,Sekretaris Kabinet Pramono Anung Wibowo dan mantan Wakil Gubernur Banten Rano Karno yang diusung PDIP akan mendaftar ke KPU DKI Jakarta untuk mengikuti Pilgub Jakarta hari ini Rabu 28 Agustus 2024 Source: IG stories/h.ranokarno https://t.co/0FCZZ9dPip,1.83E+18,https://pbs.twimg.com/media/GWEAUylaoAAXG3b.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/mahkotanews/status/1828743283818029410,1.54E+18,mahkotanews,
1.83E+18,Wed Aug 28 10:33:18 +0000 2024,1,@ganjarpranowo Kata bapak pasangan pramomo anung rano karno itu pilihan tepat ibarat cinta belum pernah ada luka. Klo anies baswedan pernah kalah pilpres klo pak ahok pernah aksi 212. Jd ibaratnya ini lembaran baru dg orang baru wajah baru.,1.83E+18,,ganjarpranowo,in,,0,0,0,https://x.com/AlilHarin75811/status/1828742647072358785,1.81E+18,AlilHarin75811,
1.83E+18,Wed Aug 28 10:30:01 +0000 2024,0,@Dennysiregar7 Ha ha ha ...mau tanya nih warga jakarta ente bener mau coblos Rano Karno ?,1.83E+18,,Dennysiregar7,in,,0,0,0,https://x.com/_jacobson91/status/1828741820635119828,1.22E+18,_jacobson91,
1.83E+18,Wed Aug 28 10:09:04 +0000 2024,0,Kalo gua orang Jakarta gua bakal pilih Rano Karno sii,1.83E+18,,,in,"Jabari Village, North Wakanda.",0,0,0,https://x.com/FitroyMandela/status/1828736551532269994,1075891944,FitroyMandela,
1.83E+18,Wed Aug 28 10:08:16 +0000 2024,0,Daftar Pilgub Jakarta dengan Rano Karno Pramono Anung: Keputusannya Terlambat tapi Daftar Paling Cepat https://t.co/FuvgU4u348 #TempoNasional,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1828736348213411855,18129942,tempodotco,
1.83E+18,Wed Aug 28 10:08:06 +0000 2024,4,@nongandah @pramonoanung @ranokarno_ gak usah ngeluarkan banyak biaya kampanye pasti kalah soalnya,1.83E+18,,nongandah,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/Regel27Rony/status/1828736304814965144,3183857522,Regel27Rony,
1.83E+18,Wed Aug 28 10:07:05 +0000 2024,0,Pesan Megawati pada Rano Karno di Pilkada Jakarta Tak Ada Diskusi https://t.co/CXWPJBw3cT via @inversimedia,1.83E+18,,,in,,0,0,0,https://x.com/inversi_media/status/1828736049343823956,1.82E+18,inversi_media,
1.83E+18,Wed Aug 28 10:06:34 +0000 2024,0,@nongandah @pramonoanung @ranokarno_ Goblok sdh pasti kalah lah inikan sdh di posisi kan oleh kim plus,1.83E+18,,nongandah,in,,0,0,0,https://x.com/TksMus46494/status/1828735921749184586,1.65E+18,TksMus46494,
1.83E+18,Wed Aug 28 10:06:12 +0000 2024,0,Selamat kpd bapak pramono anung dan rano karno ridwan kamil dan suswono maju ke pilkada jakarta. Ayo bersaing sehat untuk menang pilkada meraih tampuk kekuasaan di jakarta. Semangat 45 indonesiaku,1.83E+18,,,in,,0,0,0,https://x.com/Hildanalombok89/status/1828735829805822427,1.71E+18,Hildanalombok89,
1.83E+18,Wed Aug 28 10:05:16 +0000 2024,22,Opelet Si Doel Antar Rano Karno-Pramono Anung Daftar Pilgub Jakarta https://t.co/xKC1wfHyYx,1.83E+18,,,in,,2,3,9,https://x.com/CNNIndonesia/status/1828735593662271607,17128975,CNNIndonesia,
1.83E+18,Wed Aug 28 10:04:33 +0000 2024,0,@dewiirawan13 @ranokarno_ @PDI_Perjuangan ....semangatt!! ,1.83E+18,,dewiirawan13,in,Bogor #NKRI 🇮🇩 ✊,0,0,0,https://x.com/weddie_ssss/status/1828735412581576922,1.76E+18,weddie_ssss,
1.83E+18,Wed Aug 28 10:04:16 +0000 2024,0,Profil Rano Karno Si Doel yang Maju Jadi Cawagub DKI Jakarta https://t.co/m0m7k8RWIQ #TempoNasional,1.83E+18,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1828735340921729445,18129942,tempodotco,
1.83E+18,Wed Aug 28 10:04:10 +0000 2024,0,Lawan Pramono-Rano Karno RK Suswono Didukung 15 Parpol KIM Plus https://t.co/Gx7dI0Wfq4,1.83E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Bisniscom/status/1828735315076669871,118646322,Bisniscom,
1.83E+18,Wed Aug 28 10:02:14 +0000 2024,1,Hasto Ungkap Alasan PDIP Usung Pramono Anung-Rano Karno di Pilkada Jakarta https://t.co/i4spjsbYDL,1.83E+18,,,in,Indonesia,0,2,0,https://x.com/KompasTV/status/1828734831087464606,71436318,KompasTV,
1.83E+18,Wed Aug 28 10:02:02 +0000 2024,0,KPU DKI Jakarta menyatakan berkas persyaratan dua pasangan calon gubernur dan wakil gubernur DKI Jakarta Pramono Anung-Rano Karno dan Ridwan Kamil-Suswono lengkap. https://t.co/iiGiTPL3Eh https://t.co/DZilzwZ81d,1.83E+18,https://pbs.twimg.com/media/GWD4g9WXEAABtI6.jpg,,in,"Pejaten, Jakarta Selatan",0,0,0,https://x.com/DiskursusNet/status/1828734780730753159,1.43E+18,DiskursusNet,
1.83E+18,Wed Aug 28 10:00:35 +0000 2024,0,Profil 7 Cagub dan Cawagub PDIP di Pilkada 2024 Terbaru Pramono Anung-Rano Karno https://t.co/oNDJSfPH2s,1.83E+18,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/SINDOnews/status/1828734416258236744,231355136,SINDOnews,
1.83E+18,Wed Aug 28 09:59:06 +0000 2024,0,Selama belum ada survei mengenai elektabilitas pasangan calon Pramono Anung-Rano Karno peluang tetap terbuka. https://t.co/wX1gds7pAi #Polhuk #AdadiKompas,1.83E+18,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1828734043308912777,255866913,hariankompas,
1.83E+18,Wed Aug 28 09:59:05 +0000 2024,0,Selama belum ada survei mengenai elektabilitas pasangan calon Pramono Anung-Rano Karno peluang tetap terbuka. https://t.co/PH0aerBq0D #Polhuk #AdadiKompas,1.83E+18,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/KompasData/status/1828734039362265295,771030588,KompasData,
1.83E+18,Wed Aug 28 09:56:35 +0000 2024,0,Pramono Anung baru mendaftar diri sebagai Calon Gubernur (Cagub) bersama Wakil Calon Gubernur (Cawagub) Rano Karno di Pilgub tahun 2024. https://t.co/p7TKjoMoPJ,1.83E+18,,,in,,0,0,0,https://x.com/inilahdotcom/status/1828733408077660220,46693036,inilahdotcom,
